"","SNP Name","Position (cM)","Mean LOD","Mean P Value","Variance LOD","Variance P Value","Joint LOD","Joint P Value","A Mean Est","A Mean Lower Bound","A Mean Upper Bound","A Standard Deviation Est","A Standard Deviation Lower Bound","A Standard Deviation Upper Bound","B Mean Est","B Mean Lower Bound","B Mean Upper Bound","B Standard Deviation Est","B Standard Deviation Lower Bound","B Standard Deviation Upper Bound"
"1728","bnlg1583",6107.3,NA,NA,NA,NA,NA,NA,58.17387443,58.17387443,58.17387443,58.17387443,58.17387443,58.17387443,58.17387443,58.17387443,58.17387443,58.17387443,58.17387443,58.17387443
"1729","c1",6109.7,NA,NA,NA,NA,NA,NA,58.17387443,58.17387443,58.17387443,58.17387443,58.17387443,58.17387443,58.17387443,58.17387443,58.17387443,58.17387443,58.17387443,58.17387443
"1730","umc1809a",6110.2,NA,NA,NA,NA,NA,NA,58.17387443,58.17387443,58.17387443,58.17387443,58.17387443,58.17387443,58.17387443,58.17387443,58.17387443,58.17387443,58.17387443,58.17387443
"1731","umc2335",6119.8,NA,NA,NA,NA,NA,NA,58.17387443,58.17387443,58.17387443,58.17387443,58.17387443,58.17387443,58.17387443,58.17387443,58.17387443,58.17387443,58.17387443,58.17387443
"1732","gpm79a",6194.64,NA,NA,NA,NA,NA,NA,59.3831541566667,59.3831541566667,59.3831541566667,59.3831541566667,59.3831541566667,59.3831541566667,59.3831541566667,59.3831541566667,59.3831541566667,59.3831541566667,59.3831541566667,59.3831541566667
"1733","gpm864b",6195.7,NA,NA,NA,NA,NA,NA,57.17039487,57.17039487,57.17039487,57.17039487,57.17039487,57.17039487,57.17039487,57.17039487,57.17039487,57.17039487,57.17039487,57.17039487
"1734","mmp30",6207.52,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"1735","umc1698",6215.42,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"1736","IDP1976",6227.18,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"1737","IDP3844",6234.09,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"1738","lim286",6235.12,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"1739","wx1",6236.72,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"1740","umc1258",6240.72,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"1741","hon104a",6241.66,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"1742","IDP3890",6241.72,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"1743","umc1586",6244.72,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"1744","lim101",6247.32,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"1745","ufg71",6249.42,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"1746","gpm94",6249.43,NA,NA,NA,NA,NA,NA,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468
"1747","mmp170b",6253.53,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"1748","gpm6",6253.97,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"1749","IDP1681",6255.01,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"1750","chr120",6258.63,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"1751","psr160d",6261.23,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"1752","gpm722",6261.24,NA,NA,NA,NA,NA,NA,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468
"1753","umc2338",6264.44,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"1754","umc2337",6265.14,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"1755","fdh2",6269.09,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"1756","nact12",6269.15,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"1757","gpm902",6269.16,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"1758","gpm133",6269.17,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"1759","gpm721",6269.4,NA,NA,NA,NA,NA,NA,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468
"1760","gpm137a",6269.41,NA,NA,NA,NA,NA,NA,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468
"1761","IDP380",6271.36,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"1762","IDP4017",6271.38,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"1763","gpm566a",6271.64,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"1764","bcd1421",6272.48,NA,NA,NA,NA,NA,NA,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468
"1765","gpm820a",6273.2,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"1766","php20052",6273.38,NA,NA,NA,NA,NA,NA,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468
"1767","bnl5.10",6274.18,NA,NA,NA,NA,NA,NA,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468
"1768","bnl5.46b",6275.08,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"1769","umc1599",6275.18,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"1770","csu623a",6275.68,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"1771","umc1191",6277.88,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"1772","mmp2",6280.58,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"1773","asg63a",6283.08,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"1774","IDP1694",6283.25,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"1775","IDP717",6283.48,NA,NA,NA,NA,NA,NA,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468
"1776","BE518809",6283.49,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"1777","gtd101",6283.52,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"1778","umc2339",6283.98,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"1779","IDP248",6284.43,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"1780","IDP3862",6284.98,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"1781","umc1691",6289.18,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"1782","umc1688",6292.68,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"1783","IDP312",6294.28,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"1784","ensl016",6294.35,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"1785","umc1921",6294.68,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"1786","umc1700",6296.88,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"1787","umc2087",6297.38,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"1788","IDP3968",6297.71,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"1789","AW257883",6298.78,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"1790","umc1743",6299.08,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"1791","umc114",6299.38,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"1792","AY103770",6299.68,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"1793","gpm809b",6299.69,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"1794","bnl5.04",6301.19,NA,NA,NA,NA,NA,NA,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468
"1795","umc1267",6302.69,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"1796","rz682",6303.29,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"1797","lim99b",6304.89,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"1798","gpm731",6306.57,NA,NA,NA,NA,NA,NA,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468
"1799","sbp4",6311.09,NA,NA,NA,NA,NA,NA,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468
"1800","bnlg1714",6311.49,NA,NA,NA,NA,NA,NA,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468
"1801","lim166",6313.49,NA,NA,NA,NA,NA,NA,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468
"1802","bnlg1209",6318.29,NA,NA,NA,NA,NA,NA,57.17039487,57.17039487,57.17039487,57.17039487,57.17039487,57.17039487,57.17039487,57.17039487,57.17039487,57.17039487,57.17039487,57.17039487
"1803","psr547",6323.99,NA,NA,NA,NA,NA,NA,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468
"1804","IDP809",6324.84,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"1805","gpm246b",6327.99,NA,NA,NA,NA,NA,NA,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468
"1806","gpm604b",6328,NA,NA,NA,NA,NA,NA,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468
"1807","psr129a",6328.21,NA,NA,NA,NA,NA,NA,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468
"1808","gpm699c",6328.22,NA,NA,NA,NA,NA,NA,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468
"1809","umc1107",6330.92,NA,NA,NA,NA,NA,NA,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468
"1810","gpm292a",6332.34,NA,NA,NA,NA,NA,NA,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468
"1811","gta101c",6335.22,NA,NA,NA,NA,NA,NA,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468
"1812","gpm641c",6344.25,NA,NA,NA,NA,NA,NA,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468
"1813","ufg66",6345.12,NA,NA,NA,NA,NA,NA,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468
"1814","ufg70",6345.32,NA,NA,NA,NA,NA,NA,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468
"1815","ufg35a",6345.72,NA,NA,NA,NA,NA,NA,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468
"1816","npi580a",6347.42,NA,NA,NA,NA,NA,NA,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468
"1817","isu41a",6350.02,NA,NA,NA,NA,NA,NA,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468
"1818","ufg68",6351.32,NA,NA,NA,NA,NA,NA,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468
"1819","AY110782",6351.98,NA,NA,NA,NA,NA,NA,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468
"1820","umc1492",6353.12,NA,NA,NA,NA,NA,NA,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468
"1821","umc1120",6355.02,NA,NA,NA,NA,NA,NA,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468
"1822","sus1",6356.62,NA,NA,NA,NA,NA,NA,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468
"1823","AY109764",6357.02,NA,NA,NA,NA,NA,NA,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468
"1824","IDP756",6357.17,NA,NA,NA,NA,NA,NA,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468
"1825","gpm263",6372.8,NA,NA,NA,NA,NA,NA,65.0831144900001,65.0831144900001,65.0831144900001,65.0831144900001,65.0831144900001,65.0831144900001,65.0831144900001,65.0831144900001,65.0831144900001,65.0831144900001,65.0831144900001,65.0831144900001
"1826","AY109792",6414.44,NA,NA,NA,NA,NA,NA,70.3908046550001,70.3908046550001,70.3908046550001,70.3908046550001,70.3908046550001,70.3908046550001,70.3908046550001,70.3908046550001,70.3908046550001,70.3908046550001,70.3908046550001,70.3908046550001
"1827","gpm1",6466.75,NA,NA,NA,NA,NA,NA,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003
"1828","AY109550",6474.85,NA,NA,NA,NA,NA,NA,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003
"1829","AY107292",6474.88,NA,NA,NA,NA,NA,NA,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003
"1830","npi439b",6476.85,NA,NA,NA,NA,NA,NA,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003
"1831","asg44",6486.35,NA,NA,NA,NA,NA,NA,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003
"1832","mmp131",6503.65,NA,NA,NA,NA,NA,NA,61.840864155,61.840864155,61.840864155,61.840864155,61.840864155,61.840864155,61.840864155,61.840864155,61.840864155,61.840864155,61.840864155,61.840864155
"1833","umc2346",6506.75,NA,NA,NA,NA,NA,NA,67.7596748366666,67.7596748366666,67.7596748366666,67.7596748366666,67.7596748366666,67.7596748366666,67.7596748366666,67.7596748366666,67.7596748366666,67.7596748366666,67.7596748366666,67.7596748366666
"1834","csu93a",6509.05,NA,NA,NA,NA,NA,NA,67.7596748366666,67.7596748366666,67.7596748366666,67.7596748366666,67.7596748366666,67.7596748366666,67.7596748366666,67.7596748366666,67.7596748366666,67.7596748366666,67.7596748366666,67.7596748366666
"1835","ufg75c",6522.35,NA,NA,NA,NA,NA,NA,67.7596748366666,67.7596748366666,67.7596748366666,67.7596748366666,67.7596748366666,67.7596748366666,67.7596748366666,67.7596748366666,67.7596748366666,67.7596748366666,67.7596748366666,67.7596748366666
"1836","mmp168",6531.65,NA,NA,NA,NA,NA,NA,67.7596748366666,67.7596748366666,67.7596748366666,67.7596748366666,67.7596748366666,67.7596748366666,67.7596748366666,67.7596748366666,67.7596748366666,67.7596748366666,67.7596748366666,67.7596748366666
"1837","umc1366",6535.05,NA,NA,NA,NA,NA,NA,67.7596748366667,67.7596748366667,67.7596748366667,67.7596748366667,67.7596748366667,67.7596748366667,67.7596748366667,67.7596748366667,67.7596748366667,67.7596748366667,67.7596748366667,67.7596748366667
"1838","hb1",6537.45,NA,NA,NA,NA,NA,NA,67.7596748366666,67.7596748366666,67.7596748366666,67.7596748366666,67.7596748366666,67.7596748366666,67.7596748366666,67.7596748366666,67.7596748366666,67.7596748366666,67.7596748366666,67.7596748366666
"1839","nfd104d",6537.49,NA,NA,NA,NA,NA,NA,67.7596748366666,67.7596748366666,67.7596748366666,67.7596748366666,67.7596748366666,67.7596748366666,67.7596748366666,67.7596748366666,67.7596748366666,67.7596748366666,67.7596748366666,67.7596748366666
"1840","mmp110",6549.75,NA,NA,NA,NA,NA,NA,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003
"1841","gpm379c",6571.15,NA,NA,NA,NA,NA,NA,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003
"1842","AY109819",6571.16,NA,NA,NA,NA,NA,NA,65.1092148533333,65.1092148533333,65.1092148533333,65.1092148533333,65.1092148533333,65.1092148533333,65.1092148533333,65.1092148533333,65.1092148533333,65.1092148533333,65.1092148533333,65.1092148533333
"1843","IDP2142",6572.37,NA,NA,NA,NA,NA,NA,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003
"1844","isu49",6575.96,NA,NA,NA,NA,NA,NA,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003
"1845","IDP2462",6577.98,NA,NA,NA,NA,NA,NA,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003
"1846","gpm812",6580.48,NA,NA,NA,NA,NA,NA,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003
"1847","gpm705b",6580.49,NA,NA,NA,NA,NA,NA,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003,70.3908046550003
