height_data,LW,LN,P,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10
133.1883745,1,1,0,A,B,B,A,B,B,A,A,B,A,B,A,A,B,B,A,A,A,A,B
132.2964661,1,1,0,A,B,B,A,B,B,A,A,A,B,B,B,B,A,B,B,B,A,A,A
136.2318889,1,1,0,A,B,B,A,B,B,A,A,A,A,A,A,A,B,A,A,A,A,B,B
129.6968328,1,1,0,A,B,B,A,B,A,B,B,B,B,B,A,B,B,A,B,B,B,B,A
131.4246041,1,1,0,A,B,B,A,B,A,B,B,B,A,B,B,B,A,A,A,A,B,A,B
130.0986821,1,1,0,A,B,B,A,B,A,B,B,A,B,B,B,A,B,A,A,A,A,A,B
133.684395,1,1,0,A,B,B,A,B,A,B,B,A,A,A,A,B,B,A,A,A,B,A,B
130.8199441,1,1,0,A,B,B,A,B,A,B,A,B,B,A,A,A,B,A,B,B,A,B,B
134.5995083,1,1,0,A,B,B,A,B,A,B,A,B,A,A,B,A,A,A,A,A,A,A,A
134.1272328,1,1,0,A,B,B,A,B,A,B,A,A,B,B,B,A,B,A,A,A,A,B,A
136.8770001,1,1,0,A,B,B,A,B,A,B,A,A,A,B,B,B,B,B,B,B,B,B,B
129.2021983,1,1,0,A,B,B,A,B,A,A,B,B,B,B,A,B,A,B,A,A,A,B,B
133.5099462,1,1,0,A,B,B,A,B,A,A,B,B,A,A,B,A,A,B,B,A,A,A,B
131.4540242,1,1,0,A,B,B,A,B,A,A,B,A,B,A,A,A,B,A,B,A,A,B,A
135.0056147,1,1,0,A,B,B,A,B,A,A,B,A,A,B,B,A,B,B,B,B,B,B,B
132.2541353,1,1,0,A,B,B,A,B,A,A,A,B,B,A,B,A,A,B,B,B,B,B,A
135.8349402,1,1,0,A,B,B,A,B,A,A,A,B,A,A,B,A,A,A,A,A,B,B,A
133.2797072,1,1,0,A,B,B,A,B,A,A,A,A,B,A,A,A,B,B,B,B,A,B,B
137.0535535,1,1,0,A,B,B,A,B,A,A,A,A,A,A,B,B,A,A,B,A,B,A,B
127.6521497,1,1,0,A,B,B,A,A,B,B,B,B,B,A,A,B,B,A,B,B,A,B,B
132.3376313,1,1,0,A,B,B,A,A,B,B,B,B,A,A,B,A,B,B,A,A,B,A,A
130.754907,1,1,0,A,B,B,A,A,B,B,B,A,B,B,B,B,B,B,B,A,B,B,B
135.7198644,1,1,0,A,B,B,A,A,B,B,B,A,A,B,A,A,A,A,B,B,B,A,B
133.0674901,1,1,0,A,B,B,A,A,B,B,A,B,B,B,B,A,B,B,A,A,B,A,A
136.5494935,1,1,0,A,B,B,A,A,B,B,A,B,A,A,B,A,A,B,B,B,A,A,A
135.5682126,1,1,0,A,B,B,A,A,B,B,A,A,B,A,B,A,B,B,A,B,B,A,A
137.452782,1,1,0,A,B,B,A,A,B,B,A,A,A,B,A,A,B,A,A,B,A,A,A
130.140472,1,1,0,A,B,B,A,A,B,A,B,B,B,B,B,A,B,B,B,A,A,A,A
134.8153351,1,1,0,A,B,B,A,A,B,A,B,B,A,B,A,B,A,B,A,A,B,A,A
131.8447184,1,1,0,A,B,B,A,A,B,A,B,A,B,A,B,A,B,B,A,A,B,A,A
135.0853506,1,1,0,A,B,B,A,A,B,A,B,A,A,A,A,B,B,B,A,B,B,A,A
131.8854513,1,1,0,A,B,B,A,A,B,A,A,B,B,A,B,B,B,B,B,B,B,A,A
136.669065,1,1,0,A,B,B,A,A,B,A,A,B,A,B,A,A,A,B,B,A,B,A,B
135.3599601,1,1,0,A,B,B,A,A,B,A,A,A,B,B,A,B,A,B,A,A,B,B,A
138.5548081,1,1,0,A,B,B,A,A,B,A,A,A,A,B,A,A,A,B,B,B,B,A,A
131.3692571,1,1,0,A,B,B,A,A,A,B,B,B,B,A,A,B,B,B,B,B,B,A,A
135.1182699,1,1,0,A,B,B,A,A,A,B,B,B,A,B,B,B,A,B,B,B,A,B,B
133.3773051,1,1,0,A,B,B,A,A,A,B,B,A,B,A,A,B,A,B,B,B,B,B,B
136.3011284,1,1,0,A,B,B,A,A,A,B,B,A,A,B,A,A,B,B,A,A,B,B,B
132.6348155,1,1,0,A,B,B,A,A,A,B,A,B,B,A,A,B,B,A,A,B,A,A,B
136.2140231,1,1,0,A,B,B,A,A,A,B,A,B,A,A,A,A,B,A,B,A,B,A,B
135.1232873,1,1,0,A,B,B,A,A,A,B,A,A,B,A,A,B,A,B,B,A,A,B,B
139.0970764,1,1,0,A,B,B,A,A,A,B,A,A,A,A,A,A,A,B,B,A,B,A,B
131.3760257,1,1,0,A,B,B,A,A,A,A,B,B,B,A,B,A,B,A,A,A,A,B,B
135.7076287,1,1,0,A,B,B,A,A,A,A,B,B,A,B,B,B,A,A,B,B,B,A,B
134.749807,1,1,0,A,B,B,A,A,A,A,B,A,B,A,A,B,B,A,A,B,A,A,A
136.9792098,1,1,0,A,B,B,A,A,A,A,B,A,A,B,A,A,B,B,A,B,B,B,A
134.6422438,1,1,0,A,B,B,A,A,A,A,A,B,B,A,A,A,B,A,B,B,B,B,A
138.0227709,1,1,0,A,B,B,A,A,A,A,A,B,A,A,A,A,B,A,B,B,A,A,A
136.5340691,1,1,0,A,B,B,A,A,A,A,A,A,B,B,A,A,B,B,B,A,B,A,B
139.8926908,1,1,0,A,B,B,A,A,A,A,A,A,A,A,A,B,B,B,B,B,B,A,A
72.29124056,1,1,0,A,B,A,B,B,B,B,B,B,B,B,A,B,B,A,B,A,A,B,B
74.54090586,1,1,0,A,B,A,B,B,B,B,B,B,A,B,A,A,A,A,B,B,A,B,A
73.04054617,1,1,0,A,B,A,B,B,B,B,B,A,B,B,A,B,B,A,A,A,B,B,A
76.1512539,1,1,0,A,B,A,B,B,B,B,B,A,A,B,A,A,B,B,A,B,A,A,B
74.81611398,1,1,0,A,B,A,B,B,B,B,A,B,B,B,B,B,A,B,B,A,B,A,B
76.73657692,1,1,0,A,B,A,B,B,B,B,A,B,A,A,B,B,B,B,A,B,A,A,A
75.75042328,1,1,0,A,B,A,B,B,B,B,A,A,B,A,B,B,B,B,A,A,B,B,A
77.9017887,1,1,0,A,B,A,B,B,B,B,A,A,A,A,A,B,B,B,B,B,A,A,A
72.11519747,1,1,0,A,B,A,B,B,B,A,B,B,B,B,A,B,A,B,B,B,B,A,B
74.28819401,1,1,0,A,B,A,B,B,B,A,B,B,A,A,A,B,A,B,B,A,A,A,B
74.28185198,1,1,0,A,B,A,B,B,B,A,B,A,B,A,B,A,A,B,A,A,A,B,A
76.64217794,1,1,0,A,B,A,B,B,B,A,B,A,A,A,B,B,A,B,B,B,A,A,B
74.31184006,1,1,0,A,B,A,B,B,B,A,A,B,B,A,A,B,A,B,A,B,A,A,B
78.27638273,1,1,0,A,B,A,B,B,B,A,A,B,A,A,B,B,B,A,B,A,A,A,B
75.53381701,1,1,0,A,B,A,B,B,B,A,A,A,B,B,B,B,A,B,B,B,A,B,B
79.54550893,1,1,0,A,B,A,B,B,B,A,A,A,A,B,A,B,B,A,B,B,B,B,B
72.15506279,1,1,0,A,B,A,B,B,A,B,B,B,B,B,A,A,B,A,B,B,B,A,B
75.95114738,1,1,0,A,B,A,B,B,A,B,B,B,A,B,A,B,A,A,A,A,B,A,B
75.32662704,1,1,0,A,B,A,B,B,A,B,B,A,B,A,B,B,B,B,B,A,A,B,A
76.33052691,1,1,0,A,B,A,B,B,A,B,B,A,A,A,B,B,B,B,B,B,A,B,A
74.51521816,1,1,0,A,B,A,B,B,A,B,A,B,B,A,A,B,B,A,A,A,B,A,A
77.9900519,1,1,0,A,B,A,B,B,A,B,A,B,A,A,B,B,B,A,A,B,A,A,A
77.54075794,1,1,0,A,B,A,B,B,A,B,A,A,B,B,B,B,A,B,A,B,A,A,B
81.44266872,1,1,0,A,B,A,B,B,A,B,A,A,A,B,A,A,A,A,A,A,A,B,B
72.66045495,1,1,0,A,B,A,B,B,A,A,B,B,B,B,B,B,B,A,B,A,A,A,B
77.73288612,1,1,0,A,B,A,B,B,A,A,B,B,A,B,A,A,A,A,A,A,A,B,B
74.51661726,1,1,0,A,B,A,B,B,A,A,B,A,B,A,A,B,A,B,A,A,B,A,A
78.85635988,1,1,0,A,B,A,B,B,A,A,B,A,A,B,A,B,A,A,B,A,A,A,A
76.39579527,1,1,0,A,B,A,B,B,A,A,A,B,B,A,A,B,A,A,A,A,A,A,B
77.81073715,1,1,0,A,B,A,B,B,A,A,A,B,A,A,B,A,A,B,B,A,B,A,A
77.73099826,1,1,0,A,B,A,B,B,A,A,A,A,B,B,B,A,B,A,A,A,B,A,A
80.99383476,1,1,0,A,B,A,B,B,A,A,A,A,A,B,B,A,A,B,B,A,A,A,A
74.37150657,1,1,0,A,B,A,B,A,B,B,B,B,B,B,A,B,A,A,B,B,A,B,A
76.5871677,1,1,0,A,B,A,B,A,B,B,B,B,A,B,B,B,A,B,B,B,A,A,B
75.7136781,1,1,0,A,B,A,B,A,B,B,B,A,B,A,A,A,A,A,A,B,B,A,B
78.11978824,1,1,0,A,B,A,B,A,B,B,B,A,A,A,B,B,A,B,A,B,A,B,A
75.56701565,1,1,0,A,B,A,B,A,B,B,A,B,B,A,A,A,B,A,B,A,A,A,A
78.09581959,1,1,0,A,B,A,B,A,B,B,A,B,A,A,A,A,B,B,A,A,A,A,A
78.0373921,1,1,0,A,B,A,B,A,B,B,A,A,B,B,A,B,B,A,A,A,B,A,A
81.67340949,1,1,0,A,B,A,B,A,B,B,A,A,A,B,B,B,A,A,B,B,B,A,A
73.59575588,1,1,0,A,B,A,B,A,B,A,B,B,B,B,B,B,B,B,B,A,B,B,B
77.78825167,1,1,0,A,B,A,B,A,B,A,B,B,A,B,A,B,B,A,B,B,B,B,A
75.57286769,1,1,0,A,B,A,B,A,B,A,B,A,B,B,B,B,A,B,A,A,B,B,B
79.99937288,1,1,0,A,B,A,B,A,B,A,B,A,A,B,B,B,A,A,B,B,A,B,B
77.12129274,1,1,0,A,B,A,B,A,B,A,A,B,B,B,B,B,B,B,B,A,A,B,A
79.49634952,1,1,0,A,B,A,B,A,B,A,A,B,A,A,A,A,A,B,A,B,B,A,A
77.61809606,1,1,0,A,B,A,B,A,B,A,A,A,B,A,B,B,B,B,B,B,A,A,B
82.37388248,1,1,0,A,B,A,B,A,B,A,A,A,A,A,A,A,A,B,B,A,A,A,B
74.9998301,1,1,0,A,B,A,B,A,A,B,B,B,B,B,B,A,A,A,B,A,B,A,B
77.09067911,1,1,0,A,B,A,B,A,A,B,B,B,A,B,A,B,B,B,A,A,A,A,A
77.58766472,1,1,0,A,B,A,B,A,A,B,B,A,B,B,A,A,B,B,A,A,B,B,A
79.01080431,1,1,0,A,B,A,B,A,A,B,B,A,A,A,A,B,B,B,A,B,B,B,B
76.94340925,1,1,0,A,B,A,B,A,A,B,A,B,B,B,A,B,B,A,B,A,B,B,B
80.36300697,1,1,0,A,B,A,B,A,A,B,A,B,A,A,B,B,A,A,B,A,B,A,B
79.94103082,1,1,0,A,B,A,B,A,A,B,A,A,B,A,B,B,A,A,A,B,B,A,A
82.17305904,1,1,0,A,B,A,B,A,A,B,A,A,A,A,A,B,B,B,A,B,A,A,B
76.65016828,1,1,0,A,B,A,B,A,A,A,B,B,B,B,A,B,A,B,A,B,A,A,A
79.38342837,1,1,0,A,B,A,B,A,A,A,B,B,A,B,B,A,B,B,A,A,B,A,A
78.02809915,1,1,0,A,B,A,B,A,A,A,B,A,B,B,B,A,A,A,B,B,B,B,A
80.00666229,1,1,0,A,B,A,B,A,A,A,B,A,A,B,B,A,A,A,B,A,B,A,A
77.50224147,1,1,0,A,B,A,B,A,A,A,A,B,B,A,A,A,B,B,A,A,B,A,B
82.5460114,1,1,0,A,B,A,B,A,A,A,A,B,A,A,A,B,B,B,B,B,A,B,B
79.28127752,1,1,0,A,B,A,B,A,A,A,A,A,B,A,B,B,A,B,B,B,B,B,A
84.15000015,1,1,0,A,B,A,B,A,A,A,A,A,A,B,A,B,B,B,B,A,B,B,A
130.3428878,1,1,0,A,B,A,A,B,B,B,B,B,B,A,B,B,B,A,A,A,B,B,B
134.4503259,1,1,0,A,B,A,A,B,B,B,B,B,A,B,B,B,B,B,A,A,B,B,B
132.0631923,1,1,0,A,B,A,A,B,B,B,B,A,B,B,B,B,B,B,A,A,B,B,B
135.8320436,1,1,0,A,B,A,A,B,B,B,B,A,A,B,B,A,A,B,B,A,B,A,B
134.0667468,1,1,0,A,B,A,A,B,B,B,A,B,B,B,B,A,A,A,B,A,A,B,B
137.4683214,1,1,0,A,B,A,A,B,B,B,A,B,A,A,B,A,A,B,B,B,B,A,A
134.9392814,1,1,0,A,B,A,A,B,B,B,A,A,B,A,B,A,A,B,A,B,B,A,A
137.6476062,1,1,0,A,B,A,A,B,B,B,A,A,A,A,A,A,B,A,B,A,A,A,B
131.8320661,1,1,0,A,B,A,A,B,B,A,B,B,B,A,A,B,A,B,A,A,B,B,A
134.4253472,1,1,0,A,B,A,A,B,B,A,B,B,A,B,A,B,A,A,A,A,A,B,A
132.8121155,1,1,0,A,B,A,A,B,B,A,B,A,B,A,A,A,A,A,A,A,A,A,A
137.2302696,1,1,0,A,B,A,A,B,B,A,B,A,A,A,A,A,B,A,A,A,B,B,A
134.0772298,1,1,0,A,B,A,A,B,B,A,A,B,B,A,A,B,A,A,B,B,B,A,A
138.4723812,1,1,0,A,B,A,A,B,B,A,A,B,A,A,B,B,A,A,B,A,A,B,B
136.8077796,1,1,0,A,B,A,A,B,B,A,A,A,B,A,A,B,A,B,A,B,A,B,A
140.651346,1,1,0,A,B,A,A,B,B,A,A,A,A,A,B,B,A,A,A,B,A,B,A
132.443479,1,1,0,A,B,A,A,B,A,B,B,B,B,B,B,A,B,B,A,A,A,A,A
135.5888867,1,1,0,A,B,A,A,B,A,B,B,B,A,A,A,B,A,A,A,A,B,A,A
134.0763936,1,1,0,A,B,A,A,B,A,B,B,A,B,B,B,A,B,A,B,A,A,B,B
136.5688396,1,1,0,A,B,A,A,B,A,B,B,A,A,B,A,A,B,B,B,A,B,B,A
134.2357827,1,1,0,A,B,A,A,B,A,B,A,B,B,B,A,B,B,B,B,B,B,B,B
138.4874302,1,1,0,A,B,A,A,B,A,B,A,B,A,B,A,B,A,A,A,B,B,B,B
136.3986627,1,1,0,A,B,A,A,B,A,B,A,A,B,B,A,A,B,B,B,A,B,B,B
140.231474,1,1,0,A,B,A,A,B,A,B,A,A,A,A,B,B,A,B,B,A,A,A,B
133.1731856,1,1,0,A,B,A,A,B,A,A,B,B,B,A,B,A,B,A,B,B,B,A,B
136.598227,1,1,0,A,B,A,A,B,A,A,B,B,A,A,A,A,B,A,A,A,B,B,B
134.9285794,1,1,0,A,B,A,A,B,A,A,B,A,B,B,A,A,B,B,B,B,B,B,B
138.3371077,1,1,0,A,B,A,A,B,A,A,B,A,A,B,A,B,A,A,A,A,B,A,B
136.4621679,1,1,0,A,B,A,A,B,A,A,A,B,B,B,B,A,A,B,B,B,B,A,B
139.2990472,1,1,0,A,B,A,A,B,A,A,A,B,A,A,B,A,A,A,A,A,A,A,A
136.4757967,1,1,0,A,B,A,A,B,A,A,A,A,B,A,B,A,B,A,A,B,A,B,A
141.9569101,1,1,0,A,B,A,A,B,A,A,A,A,A,B,B,B,A,B,A,B,B,A,B
132.9722351,1,1,0,A,B,A,A,A,B,B,B,B,B,A,A,A,A,B,B,B,B,A,A
136.3040017,1,1,0,A,B,A,A,A,B,B,B,B,A,A,A,B,A,B,A,B,A,B,B
135.4716308,1,1,0,A,B,A,A,A,B,B,B,A,B,A,A,B,A,A,B,B,B,B,B
138.7002985,1,1,0,A,B,A,A,A,B,B,B,A,A,B,A,B,B,A,A,A,B,A,B
136.8059585,1,1,0,A,B,A,A,A,B,B,A,B,B,A,A,B,B,B,B,B,A,B,B
138.6592509,1,1,0,A,B,A,A,A,B,B,A,B,A,A,B,A,B,B,B,B,B,B,B
137.5625864,1,1,0,A,B,A,A,A,B,B,A,A,B,A,A,A,A,B,A,B,A,A,A
141.7196459,1,1,0,A,B,A,A,A,B,B,A,A,A,A,B,B,A,B,A,A,B,B,B
134.765152,1,1,0,A,B,A,A,A,B,A,B,B,B,B,B,A,A,B,B,B,B,A,B
137.1558055,1,1,0,A,B,A,A,A,B,A,B,B,A,B,B,B,B,B,B,A,A,A,B
135.1510563,1,1,0,A,B,A,A,A,B,A,B,A,B,A,A,B,B,B,A,A,A,B,A
138.8585353,1,1,0,A,B,A,A,A,B,A,B,A,A,B,B,A,B,A,A,B,A,A,B
136.9851401,1,1,0,A,B,A,A,A,B,A,A,B,B,A,A,A,A,A,A,B,A,A,B
139.9975788,1,1,0,A,B,A,A,A,B,A,A,B,A,A,B,A,A,B,A,A,B,A,A
139.2665816,1,1,0,A,B,A,A,A,B,A,A,A,B,B,A,B,B,B,A,B,A,A,A
140.6240004,1,1,0,A,B,A,A,A,B,A,A,A,A,A,A,B,A,B,B,B,B,B,A
135.2140054,1,1,0,A,B,A,A,A,A,B,B,B,B,A,A,B,B,A,B,B,A,A,A
137.6290319,1,1,0,A,B,A,A,A,A,B,B,B,A,A,B,A,B,B,A,B,B,A,B
137.4117706,1,1,0,A,B,A,A,A,A,B,B,A,B,B,B,A,A,A,A,B,A,A,B
140.30306,1,1,0,A,B,A,A,A,A,B,B,A,A,A,A,A,A,B,B,B,A,B,B
138.8333746,1,1,0,A,B,A,A,A,A,B,A,B,B,B,B,A,A,B,A,B,B,B,A
140.8578055,1,1,0,A,B,A,A,A,A,B,A,B,A,B,B,B,B,A,A,B,B,A,A
139.5135266,1,1,0,A,B,A,A,A,A,B,A,A,B,A,B,A,B,B,B,B,B,A,B
142.7217775,1,1,0,A,B,A,A,A,A,B,A,A,A,A,A,B,B,B,B,B,A,B,A
134.3352057,1,1,0,A,B,A,A,A,A,A,B,B,B,A,B,A,A,A,A,B,B,B,B
138.3763612,1,1,0,A,B,A,A,A,A,A,B,B,A,B,B,B,B,A,A,A,A,B,B
138.1283763,1,1,0,A,B,A,A,A,A,A,B,A,B,B,A,A,A,B,A,B,B,A,A
142.5992167,1,1,0,A,B,A,A,A,A,A,B,A,A,B,A,B,B,A,B,A,A,B,A
137.9995803,1,1,0,A,B,A,A,A,A,A,A,B,B,A,B,B,A,B,A,B,B,A,B
142.8813046,1,1,0,A,B,A,A,A,A,A,A,B,A,B,A,B,A,B,B,B,B,B,B
139.7693116,1,1,0,A,B,A,A,A,A,A,A,A,B,A,A,B,B,A,B,B,B,A,B
143.0647213,1,1,0,A,B,A,A,A,A,A,A,A,A,B,A,B,B,B,A,A,B,B,A
69.82958958,1,1,0,A,A,B,B,B,B,B,B,B,B,A,B,B,A,B,A,B,B,B,A
71.1171307,1,1,0,A,A,B,B,B,B,B,B,B,A,B,B,A,B,A,A,B,A,B,B
71.53211235,1,1,0,A,A,B,B,B,B,B,B,A,B,A,B,A,B,B,B,B,B,B,B
74.77351454,1,1,0,A,A,B,B,B,B,B,B,A,A,B,A,A,A,A,B,A,A,B,A
73.20927736,1,1,0,A,A,B,B,B,B,B,A,B,B,B,A,A,B,B,A,B,A,A,B
75.05822813,1,1,0,A,A,B,B,B,B,B,A,B,A,B,A,B,A,B,B,B,B,B,A
73.4494066,1,1,0,A,A,B,B,B,B,B,A,A,B,B,B,B,B,B,A,B,A,B,A
76.61046182,1,1,0,A,A,B,B,B,B,B,A,A,A,A,A,B,A,B,B,A,B,B,B
68.81907443,1,1,0,A,A,B,B,B,B,A,B,B,B,A,B,A,A,A,B,A,B,A,A
72.84849532,1,1,0,A,A,B,B,B,B,A,B,B,A,B,B,A,B,A,A,B,A,A,B
72.27666855,1,1,0,A,A,B,B,B,B,A,B,A,B,B,B,A,A,A,B,B,B,A,A
75.29744274,1,1,0,A,A,B,B,B,B,A,B,A,A,B,A,B,B,B,A,A,B,A,B
72.21227988,1,1,0,A,A,B,B,B,B,A,A,B,B,B,A,B,A,B,A,B,A,A,A
75.69628256,1,1,0,A,A,B,B,B,B,A,A,B,A,B,A,B,A,A,A,B,B,B,B
74.94013312,1,1,0,A,A,B,B,B,B,A,A,A,B,B,A,B,B,A,A,A,A,A,A
77.84955442,1,1,0,A,A,B,B,B,B,A,A,A,A,A,B,B,B,B,A,B,A,B,B
70.9755386,1,1,0,A,A,B,B,B,A,B,B,B,B,B,A,B,B,A,B,A,A,A,A
73.21717573,1,1,0,A,A,B,B,B,A,B,B,B,A,B,A,B,A,A,A,A,B,A,B
72.11043361,1,1,0,A,A,B,B,B,A,B,B,A,B,B,A,B,A,A,A,A,A,A,B
75.0237112,1,1,0,A,A,B,B,B,A,B,B,A,A,A,B,A,A,B,A,A,A,B,B
74.38851166,1,1,0,A,A,B,B,B,A,B,A,B,B,A,A,B,A,A,A,A,A,B,A
76.84903822,1,1,0,A,A,B,B,B,A,B,A,B,A,B,A,B,B,B,A,B,A,B,B
74.43498419,1,1,0,A,A,B,B,B,A,B,A,A,B,A,A,A,B,B,A,B,A,B,A
77.72957167,1,1,0,A,A,B,B,B,A,B,A,A,A,A,B,A,B,A,A,B,B,A,A
70.83841423,1,1,0,A,A,B,B,B,A,A,B,B,B,B,A,A,A,B,A,A,A,A,A
74.48963864,1,1,0,A,A,B,B,B,A,A,B,B,A,B,B,B,B,A,A,B,B,B,A
73.31826197,1,1,0,A,A,B,B,B,A,A,B,A,B,B,B,B,A,B,A,B,B,B,A
76.72492242,1,1,0,A,A,B,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,B
75.67838064,1,1,0,A,A,B,B,B,A,A,A,B,B,A,B,A,B,B,A,B,A,B,B
77.30527905,1,1,0,A,A,B,B,B,A,A,A,B,A,B,B,A,A,B,A,B,B,B,B
76.47484079,1,1,0,A,A,B,B,B,A,A,A,A,B,B,A,B,A,B,B,A,B,B,A
79.5636961,1,1,0,A,A,B,B,B,A,A,A,A,A,A,A,B,A,A,A,A,B,A,A
71.80988031,1,1,0,A,A,B,B,A,B,B,B,B,B,A,A,B,A,B,A,B,B,A,B
74.67684122,1,1,0,A,A,B,B,A,B,B,B,B,A,A,A,A,B,B,B,A,B,A,B
74.17266567,1,1,0,A,A,B,B,A,B,B,B,A,B,B,A,B,A,A,B,B,B,A,B
78.19149649,1,1,0,A,A,B,B,A,B,B,B,A,A,A,A,B,B,A,A,A,B,B,B
73.20511445,1,1,0,A,A,B,B,A,B,B,A,B,B,B,B,B,A,B,A,B,B,B,A
77.02692544,1,1,0,A,A,B,B,A,B,B,A,B,A,B,A,A,A,B,A,B,A,A,B
77.67986611,1,1,0,A,A,B,B,A,B,B,A,A,B,B,B,B,A,A,A,B,A,B,B
79.29201423,1,1,0,A,A,B,B,A,B,B,A,A,A,A,B,B,B,A,A,B,A,B,A
72.5291394,1,1,0,A,A,B,B,A,B,A,B,B,B,B,A,A,A,B,A,A,A,A,A
75.10116535,1,1,0,A,A,B,B,A,B,A,B,B,A,B,A,B,A,A,B,B,A,A,A
73.0776579,1,1,0,A,A,B,B,A,B,A,B,A,B,B,B,A,A,B,B,B,A,A,B
78.77688885,1,1,0,A,A,B,B,A,B,A,B,A,A,A,A,B,A,A,B,B,A,A,A
74.98503353,1,1,0,A,A,B,B,A,B,A,A,B,B,B,A,B,B,A,B,A,B,A,B
79.37071035,1,1,0,A,A,B,B,A,B,A,A,B,A,B,A,B,A,B,B,A,A,B,B
76.35005803,1,1,0,A,A,B,B,A,B,A,A,A,B,B,A,A,B,A,B,A,B,B,B
80.69792806,1,1,0,A,A,B,B,A,B,A,A,A,A,A,A,B,A,B,A,B,A,A,B
74.03927495,1,1,0,A,A,B,B,A,A,B,B,B,B,B,A,A,B,A,B,B,B,B,A
74.94836395,1,1,0,A,A,B,B,A,A,B,B,B,A,B,A,A,A,B,B,B,B,A,B
73.88237697,1,1,0,A,A,B,B,A,A,B,B,A,B,B,B,A,B,A,B,A,B,B,B
76.99169391,1,1,0,A,A,B,B,A,A,B,B,A,A,A,A,B,B,A,B,B,A,B,A
77.88018709,1,1,0,A,A,B,B,A,A,B,A,B,B,B,A,B,A,A,B,A,A,A,B
78.48307072,1,1,0,A,A,B,B,A,A,B,A,B,A,B,A,A,A,A,A,B,B,B,B
77.81967868,1,1,0,A,A,B,B,A,A,B,A,A,B,A,A,B,A,B,B,A,A,A,A
80.95000113,1,1,0,A,A,B,B,A,A,B,A,A,A,A,A,B,A,B,B,A,B,A,B
73.80103315,1,1,0,A,A,B,B,A,A,A,B,B,B,B,A,A,A,B,A,B,A,B,A
77.16688156,1,1,0,A,A,B,B,A,A,A,B,B,A,B,A,A,A,A,B,B,B,B,A
78.07446986,1,1,0,A,A,B,B,A,A,A,B,A,B,B,B,B,B,B,A,A,A,B,B
78.23033272,1,1,0,A,A,B,B,A,A,A,B,A,A,B,B,B,A,A,B,A,B,A,B
75.24950291,1,1,0,A,A,B,B,A,A,A,A,B,B,B,A,A,B,B,A,A,A,B,B
79.45475328,1,1,0,A,A,B,B,A,A,A,A,B,A,A,B,B,B,B,B,A,A,A,A
80.06702461,1,1,0,A,A,B,B,A,A,A,A,A,B,A,B,B,A,B,A,B,A,A,B
80.64452453,1,1,0,A,A,B,B,A,A,A,A,A,A,B,B,A,B,B,B,B,A,A,B
128.1171449,1,1,0,A,A,B,A,B,B,B,B,B,B,A,B,A,B,B,A,B,A,A,A
133.0298951,1,1,0,A,A,B,A,B,B,B,B,B,A,B,B,A,A,A,B,B,B,A,B
130.813574,1,1,0,A,A,B,A,B,B,B,B,A,B,A,A,A,B,B,B,B,A,B,A
134.1175157,1,1,0,A,A,B,A,B,B,B,B,A,A,B,A,A,B,B,B,A,B,B,B
131.6365281,1,1,0,A,A,B,A,B,B,B,A,B,B,A,A,A,A,B,A,B,A,B,A
135.0872137,1,1,0,A,A,B,A,B,B,B,A,B,A,B,B,A,B,A,B,B,B,B,A
134.2460867,1,1,0,A,A,B,A,B,B,B,A,A,B,B,B,A,A,B,B,B,A,A,B
136.7932497,1,1,0,A,A,B,A,B,B,B,A,A,A,B,A,B,A,B,B,B,A,B,B
130.2770618,1,1,0,A,A,B,A,B,B,A,B,B,B,B,A,A,A,B,A,B,B,B,B
133.0651262,1,1,0,A,A,B,A,B,B,A,B,B,A,B,A,A,A,B,A,A,B,B,A
132.3269757,1,1,0,A,A,B,A,B,B,A,B,A,B,A,A,B,B,B,B,B,B,A,B
134.624584,1,1,0,A,A,B,A,B,B,A,B,A,A,B,A,B,B,A,A,A,A,B,A
133.1130472,1,1,0,A,A,B,A,B,B,A,A,B,B,B,A,B,A,A,A,B,A,A,B
136.9642478,1,1,0,A,A,B,A,B,B,A,A,B,A,B,B,A,A,B,A,B,A,B,A
134.9805595,1,1,0,A,A,B,A,B,B,A,A,A,B,B,B,B,A,B,A,A,B,A,B
138.1094552,1,1,0,A,A,B,A,B,B,A,A,A,A,A,B,A,A,A,A,A,B,B,B
129.6208639,1,1,0,A,A,B,A,B,A,B,B,B,B,A,A,A,A,B,B,B,A,A,A
133.4805096,1,1,0,A,A,B,A,B,A,B,B,B,A,A,B,B,A,A,A,B,B,A,A
131.6773958,1,1,0,A,A,B,A,B,A,B,B,A,B,B,A,B,A,B,B,A,A,B,A
136.5229517,1,1,0,A,A,B,A,B,A,B,B,A,A,B,A,A,B,B,B,B,B,A,A
132.813543,1,1,0,A,A,B,A,B,A,B,A,B,B,A,A,A,B,B,B,B,B,B,B
137.1955025,1,1,0,A,A,B,A,B,A,B,A,B,A,B,B,A,A,A,A,A,B,A,A
136.1637902,1,1,0,A,A,B,A,B,A,B,A,A,B,A,B,B,B,A,B,A,B,A,B
138.1528298,1,1,0,A,A,B,A,B,A,B,A,A,A,A,B,B,A,A,A,A,A,A,A
130.307328,1,1,0,A,A,B,A,B,A,A,B,B,B,B,B,A,A,A,A,A,A,B,A
